id,name,street,stars,latitude,longitude,imageUrl,locationId
10199,Hotel Olimpia,,3,45.4368756,12.3193943,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8065
10200,Hotel Arlecchino,,3,45.4369124,12.3197238,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8065
10201,Hotel Walter,Fondamenta dei Tolentini,2,45.4391019,12.3210639,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8065
10202,Hotel Canal,,3,45.4392847,12.3211168,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8065
10203,Hotel Aquarius,,3,45.4403658,12.3281111,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8065
10204,Hotel Il Moro di Venezia,,4,45.4421182,12.3233242,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8065
10205,Hotel Cannaregio 2357,,3,45.4439163,12.3300837,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8065
10206,Hotel El Rustego,Via Antonio Rossi,5,45.4269187,11.7897346,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6305
10207,Alla Grotta,Via Francesco Fontana,3,45.5053477,10.7321014,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3603
10208,Hotel Mirò,Via Antiche Mura,1,45.5761661,10.7065773,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3088
10209,Glamour Hotel,Via Valsugana,4,45.7510914,11.748615,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,583
10210,Al Camin,Via Valsugana,4,45.7491269,11.7502632,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,583
10211,Hotel Villa Pisani,Via Roma,4,45.1343644,11.7079367,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8155
10212,Hotel Principe Terme,Viale delle Terme,4,45.3556183,11.7854692,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1
10213,Hotel al Vagon,,1,45.4398131,12.3367987,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8065
10214,Hotel Altieri,Via Altinia,5,45.5063047,12.2820797,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3940
10215,Donà Palace,,4,45.435601,12.3400122,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8065
10216,Hotel Ristorante Pizzeria O' Scugnizzo 2,Via Marisiga,5,46.1281796,12.1855018,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3666
10217,Hotel Trento,Corso Porta Nuova,3,45.4343649,10.9892375,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8121
10218,Hotel Brennero,Via del Ponte,3,45.4764694,10.9474673,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4762
10219,Hotel Trattoria Sole,Via San Pietro,1,45.6895854,11.8819008,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1756
10220,Hotel Centrale,Piazza Beata Beatrice,3,45.2287584,11.6564419,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2693
10221,Villa Busta,Via Busta,3,45.7465239,12.000161,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1084
10222,Hotel Ca' delle Rose,Via Montebelluna di Salvarosa,4,45.6862657,11.9553571,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1701
10223,Miralago,Lungolago Marconi,4,45.5066408,10.731128,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3603
10224,Villa Casanova,Via Orso Partecipazio,4,45.4148862,12.3676938,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8065
10225,Clara e Luciano,Borgo Cavour,1,45.5470757,10.7224816,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,532
10226,Albergo Ristorante De Bona,Via Roggia,5,46.2785405,12.3020323,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3734
10227,Best Western Villa Pace Park Hotel Bolognese,Via Terraglio,4,45.6337838,12.2402337,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1578
10228,Ruzzini Palace,,4,45.4377567,12.3406547,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8065
10229,Hotel Ristorante Antica Postumia,Via Monte Grappa,3,45.6982893,11.9928846,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8042
10230,Hotel Castello,Via San Girolamo,3,45.2283493,11.6575874,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2693
10231,Albergo Roma,Via Fabio Filzi,4,45.6722643,11.9232105,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1701
10232,Albergo Alla Speranza,Borgo Vicenza,2,45.6705837,11.9235644,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1701
10233,Ristorante Alloggio Villa Bonin,Via Villa Porto,3,45.4498554,11.4879631,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8449
10234,Hotel Contà,Borgo Stolfi,4,45.9013298,12.174425,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5451
10235,Hilton Molino Stucky Venice,,5,45.4282372,12.3202776,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8065
10236,Palazzo Guardi,Calle del Pistor,3,45.4309635,12.3268902,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8065
10237,Hotel Corone,Via Padova,3,45.7799097,11.9942188,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1084
10238,Parc Hotel,Via Brolo,2,45.4240188,10.7165828,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5329
10239,Hotel Antelao Dolomiti Mountain Resort,Via Roma,4,46.4350506,12.223209,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,815
10240,Hotel Boite Mercure,Via Ravenna,4,46.4299873,12.2379155,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8387
10241,Al Gallo,Calle del Forno,3,45.440842,12.3295061,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8065
10242,Hotel De Len,Via Cesare Battisti,3,46.538796,12.1342169,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2433
10243,Albergo del Garda,Loc. La Pozza,5,45.6382,10.706322,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6753
10244,Vista Palazzo Verona,Corticella Leoni,5,45.4407559,11.0000095,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8121
10245,Carnival Palace,,4,45.4460813,12.3203839,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8065
10246,Udinese,Via Cesare Battisti,2,45.5366413,12.6414879,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3489
10247,Agriturismo La Sophora,Via Ghizzole,5,45.4450607,11.6408361,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4497
10248,Hotel Meuble Villa Gaia,Via della Stazione,1,46.408998,12.2979501,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2136
10249,La Casona,Via Segusini,3,46.0254066,11.9020168,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2760
10250,Hotel Cà Sette,Via Cunizza da Romano,3,45.7791316,11.7420627,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,583
10251,Hotel San Geremia,,4,45.4431811,12.3246293,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8065
10252,Crowne Plaza Venice East,Viale della Resistenza,4,45.573986,12.3654527,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5830
10253,Albergo Al Moretto,Via San Pio X,4,45.6738868,11.927462,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1701
10254,La Rosina,Via Marchetti,1,45.7754979,11.6640271,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3966
10255,Hotel Pigalle,Via Nazionale,4,45.6920704,11.7709971,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6273
10256,Garni Losanna,Corso Europa,3,45.6352257,13.0596183,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3664
10257,Park Des Dolomites,Via Roma,2,46.4466555,12.210147,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,815
10258,Hotel Campo Marzio,Viale Roma,3,45.544862,11.5406559,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8183
10259,Locanda Fiorita,,1,45.4339604,12.3304447,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8065
10260,Hotel Belle Epoque,,4,45.4418843,12.3230075,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8065
10261,Hotel Lion Morosini,,4,45.4394389,12.3366552,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8065
10262,albergo Italia,Via Giacomo Matteotti,2,44.9521646,12.3373814,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5681
10263,DC Hotel International,Corso Stati Uniti,5,45.3938215,11.9340892,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4845
10264,Il Borghetto,Via Raffaello Sanzio,2,45.3537975,10.7248839,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7931
10265,Hotel Garden,Viale Stazione,3,45.438863,10.7016756,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5329
10266,Hotel Al Caval,Via Gardesana,4,45.613126,10.6899678,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7667
10267,Hotel Basilea,,3,45.4392098,12.3251573,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8065
10268,Vicenza Tiepolo Hotel,Viale San Lazzaro,3,45.5377709,11.5142487,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8183
10269,Locanda Montegrappa,Via Montegrappa,2,45.8211938,11.7996875,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,881
10270,Locanda alla Posta,Via Viei,1,45.8201974,11.7963735,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,881
10271,Belvedere Village,Via Giovanni Paolo II,1,45.4363507,10.7157294,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5329
10272,"Hotel ""I 2 Ragni""",Vicolo Mazzini,3,45.7008409,12.258896,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8343
10273,Residenza Cartiera,Via Roma,5,45.7427177,12.2487227,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8343
10274,"Hotel ""La Scala""",Via Cal di Breda,3,45.685379,12.2551228,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7761
10275,Palazzo Paruta,,4,45.434403,12.331209,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8065
10276,Hotel Brenzone,Via Venti Settembre,3,45.7075261,10.7663159,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,944
10277,Hotel Montegrappa,Viale Montegrappa,5,45.8335515,11.8839296,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1688
10278,Hotel Fiera,Via Ugo Zannoni,4,45.4217352,10.9769699,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8121
10279,Hotel Moderno,,2,45.4422604,12.3232624,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8065
10280,Berna,Via Roma,4,45.6408141,11.0010002,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2677
10281,Albergo Tolin,Via Venti Settembre,5,45.3378076,11.2341627,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6238
10282,Hotel Belie,Via Brenta,3,45.6673362,11.8552073,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,6609
10283,Hotel Villaguarda,Via San Nicolò,3,45.927026,12.1531049,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2746
10284,Albergo Europa,Via Stazione,5,45.7461523,11.6585431,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3966
10285,Leonardo Hotel,Via Enrico Fermi,3,45.4015045,10.9686399,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8121
10286,Hotel Antica corte Marchesini,Via Fratelli Cervi,5,45.3595607,12.0932125,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1203
10287,Al Castello,Via Bonamigo,3,45.7687933,11.7335699,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,583
10288,Delle Rose,Via Elia Millosevich,2,45.4832149,12.2560763,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4280
10289,Ca' Lucrezia,,3,45.4422148,12.3214269,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8065
10290,Hotel Abbazia,,3,45.4420147,12.3217072,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8065
10291,Hotel Dolomiti,,2,45.442158,12.3215065,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8065
10292,Hotel Europa,Viale Europa,2,45.3926777,10.9151194,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1639
10293,Ca' Due Leoni,,3,45.4445653,12.320856,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8065
10294,Ca' Fontanea,,1,45.4458116,12.3188201,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8065
10295,Hotel Gattopardo,Via Cavour,3,45.3960627,10.9127954,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1639
10296,Hotel Operà,Via Cavour,3,45.395743,10.9122203,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1639
10297,Hotel Europa,Strada Statale 51 di Alemagna,1,46.5414729,12.135073,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2433
10298,Hotel Alle Scuole,Via Garavello,3,45.5142864,11.8567437,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2543
10299,Hotel West Point,Via Staffali,4,45.3902612,10.9042291,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5709
10300,Hotel indigo,Corso Porta Nuova,4,45.4335353,10.9895316,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8121
10301,Hotel Du Lac et Bellevue,Via Santa Cristina,1,45.5427014,10.724031,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,532
10302,Hotel Villa Alba,Via Gardesana,1,45.7574031,10.8082497,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3868
10303,Hotel Castiglieri,Via Recoaro Mille,1,45.6792496,11.2190478,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5897
10304,Royal Suite,Via Don Sturzo,4,45.5778587,10.7159172,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3088
10305,Hotel Ca' Sagredo,,5,45.4405403,12.3345217,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8065
10306,Hotel Antiche Figure,,3,45.4402652,12.3220307,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8065
10307,Hotel Carlton on the Grand Canal,,4,45.440095,12.3218764,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8065
10308,Hotel Papadopoli,Fondamenta del Monastero,4,45.4379855,12.3212972,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8065
10309,Hotel Ambra,Via XXIX Maggio,1,46.5378395,12.1380605,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2433
10310,Hotel Royal,Via della Stazione,3,46.5383087,12.1361641,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2433
10311,Abano Ritz,Via Monteortone,3,45.3541734,11.7736316,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,1
10312,Aquila,Piazza Pittori Fratelli Ghedina,3,46.5393198,12.1351194,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2433
10313,Hotel de la Poste,Piazza Roma,4,46.5380951,12.1357961,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2433
10314,Hotel Montana,Corso Italia,5,46.5377375,12.1367942,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2433
10315,Hotel Regina,Via del Castello,4,46.5399472,12.1344946,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2433
10316,Hotel Ritz Cortina,Corso Italia,5,46.53759,12.1369584,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2433
10317,Residenza Il Giglio,Via Caterina Bon Brenzoni,4,45.3109527,10.8185478,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4692
10318,Villa Pannonia,Via Doge Domenico Michiel,3,45.4152351,12.3722071,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8065
10319,Agriturismo Corte Spino,Via Sorte,2,45.2565918,10.8851808,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4810
10320,Hotel Alcyone,calle dei fabbri 4712,3,45.432517,12.3370322,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8065
10321,Hotel San Pietro,Via Trieste,2,45.3474862,10.8432886,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8270
10322,alfa hotel,Via dell'Oreficeria,5,45.5303998,11.5078591,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2480
10323,Hotel al Soffiador,Bressagio,2,45.4533631,12.353319,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8065
10324,Hotel Sirena,Viale Roma,3,45.7626632,10.8073261,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3868
10325,Residence La Pergola,Via Navene Vecchia,2,45.766666,10.8126171,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3868
10326,Hotel Castello,Via Paina,4,45.7667264,10.8103555,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,3868
10327,Parc Hotel Germano Suites,Via Gardesana dell'Acqua,1,45.5547791,10.7203817,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,532
10328,Agriturismo La Bella,Via Ligonto,3,45.9342946,12.1373274,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,2879
10329,Hotel Piave,Via Col Moschin,5,45.4854775,12.2343796,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7332
10330,Hotel Mezzaluna,Via Zecchette,2,45.6757844,12.2196145,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,7761
10331,Hotel Terme Millepini,Via Catajo,4,45.3190721,11.7846586,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4508
10332,Hotel Tre Torri,Via Tavernelle,4,45.5140355,11.4584854,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,188
10333,Albergo Due mori,Contra' Do Rode,5,45.5469924,11.5453185,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8183
10334,Palazzo Valmarana Braga,Corso Antonio Fogazzaro,5,45.5476773,11.5436043,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,8183
