name,street,stars,latitude,longitude,imageUrl,locationId
Hotel Sirenella,Mele,3,44.4278665,8.7547857,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4068
Hotel Villa delle Due Palme,Mele,2,44.421371,8.7315316,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4068
Le Giutte,Via Giutte 123/1,0,44.479782,8.7599126,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4068
Hotel San Bernardo,Mendatica,2,44.0850332,7.7840326,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4089
Boggi House,Località Case Zatta 28,0,44.39062,9.4219437,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4168
Italian Piston House,Via al Ronco 7,0,44.3686352,8.2060037,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4232
Ostello Fontanabuona;Hostel,Strada Statale della Fontana Buona 57,0,44.4204666,9.2068899,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4264
La grande Foresta,Molini di Triora,0,43.9909109,7.7681826,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4296
Gian Maria,Moneglia,2,44.2385666,9.4906672,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4341
Hotel Corallo,Moneglia,2,44.2402243,9.4896365,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4341
Hotel Mondial,Via Venino 6,0,44.2416982,9.4846463,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4341
Hotel Residence Paradiso,Moneglia,0,44.237917,9.4939236,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4341
L'ulivo e il mare,Moneglia,0,44.2503344,9.4825173,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4341
Piccolo Hotel,Moneglia,0,44.238633,9.4905985,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4341
Primo Piano,Moneglia,0,44.2383899,9.4933894,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4341
Villa Argentina,Via Torrente San Lorenzo 2,3,44.241887,9.4877463,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4341
Villa Edera,Moneglia,0,44.2415136,9.4856611,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4341
Villaggio Smeraldo,Moneglia,0,44.2391566,9.4783175,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4341
Il Mulino di Arianna Agriturismo,Localita Faravello,0,43.9618793,7.8682158,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4391
Ostello Cà Lavandin,Via Sottocase 12,0,43.9596604,7.868063,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4391
Albergo Ristorante Due Ponti,Via Nazionale 2,3,44.5431401,9.259939,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4445
Cioi Longhi,Montegrosso Pian Latte,0,44.0664681,7.8166137,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4507
Affittacamere alle 5 terre,Via Molinelli 87,0,44.148009,9.645642,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4562
Affittacamere Anita,Monterosso al Mare,0,44.1454618,9.6456506,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4562
Agavi,Monterosso al Mare,0,44.1457053,9.6515398,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4562
Agriturismo Buranco,Via Buranco 72,0,44.1472891,9.6513196,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4562
Albergo Pasquale,Monterosso al Mare,3,44.1460394,9.6545815,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4562
"B&B ""Villa Pietra Fiore""",Località Pietra Fiore 1,0,44.1490504,9.6639501,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4562
Hotel Baia,Via Fegina 88,3,44.1453566,9.6472338,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4562
Hotel Cinque Terre,Via Quattro Novembre 21,3,44.1457077,9.6436545,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4562
Hotel La Spiaggia,Via Fegina 98,0,44.1453271,9.6468904,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4562
Hotel Margherita,Monterosso al Mare,0,44.148094,9.6550916,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4562
Hotel Monterosso Alto,Monterosso al Mare,0,44.163025,9.6489999,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4562
Hotel Palme,Monterosso al Mare,4,44.1455249,9.6446578,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4562
Hotel Ristorante Marina,Monterosso al Mare,0,44.147299,9.653691,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4562
Hotel Suisse Bellevue,Stelle Minali,3,44.144345,9.6384944,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4562
Hotel Villa Accini,Monterosso al Mare,0,44.1468815,9.6470576,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4562
Il Giardino Incantato,Via Giuseppe Mazzini 14,0,44.1476683,9.6553238,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4562
L'antica Terrazza,Monterosso al Mare,0,44.1472587,9.6544632,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4562
La Casa dei Limoni,Monterosso al Mare,0,44.150596,9.6552652,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4562
La Villa degli Argentieri,Monterosso al Mare,0,44.1452968,9.6459117,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4562
Locanda Il Maestrale,Monterosso al Mare,0,44.1482162,9.6548928,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4562
Porto Roca,Via Corone 1,4,44.1449093,9.6584526,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4562
Souvenir,Monterosso al Mare,0,44.1481826,9.6561935,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4562
Tra le Mura,Monterosso al Mare,0,44.171417,9.6465191,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4562
Villa Adriana,Via Quattro Novembre 23,3,44.1457927,9.6429062,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4562
Agricampeggio Dearca,Loc. Piani di Creto 29,0,44.4757065,9.0108762,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4606
Agriturismo La Casetta,Via Case Nuove,0,44.5200991,9.0593096,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4606
Albergo Antica Trattoria della Rosin,Via Provinciale 15,0,44.5019095,9.0280941,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4606
Albergo Da Alfredo,via Mangini 20,2,44.5175828,9.0567747,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4606
Azienda Agricola Artemisia di Emanuela Annetta,Località Carpi Superiore 6,0,44.512367,9.0439486,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4606
Campeggio Castello dei Fieschi,Via Guglielmo Marconi 7,2,44.516357,9.0441278,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4606
da u gatto,Montoggio,0,44.5070653,9.0319083,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4606
Castello Bonetti,Murialdo,0,44.3110267,8.1198969,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4705
Holiday Home Case Poggio,Località Poggio 160a,0,44.4761271,9.2060119,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4763
Pippo da Ugo,Via della Chiesa 159,0,44.4399979,9.1713919,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4763
Al Saraceno,Via del Capo 2,5,44.181986,8.4015397,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4815
Albastross,Noli,4,44.1816428,8.3996935,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4815
Albergo Romeo,Noli,1,44.2055785,8.4138722,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4815
Casa Pagliano,Noli,0,44.2042645,8.4158738,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4815
Hotel Capo Noli,Noli,0,44.1986712,8.4199928,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4815
Hotel Elena Noli,Noli,2,44.2059406,8.4160421,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4815
Hotel Gentile,Noli,2,44.2061,8.4121559,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4815
Hotel Gino Noli,Noli,3,44.20693,8.4152173,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4815
Hotel Holiday,Noli,0,44.1821232,8.389771,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4815
Hotel Italia,Noli,3,44.2050909,8.4161478,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4815
Hotel Miramare,Noli,3,44.2040933,8.415867,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4815
Hotel Monique,Noli,3,44.2022525,8.4157094,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4815
Hotel Rino,Noli,0,44.2061021,8.4135803,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4815
Miramare,Noli,3,44.1816872,8.4000353,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4815
Pensione Glicine,Piazza Giuseppe Garibaldi 7,0,44.2060856,8.4154145,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4815
Relais Real Collegio,Via Collegio,0,44.2022074,8.4151819,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4815
Agriturismo Alveare,Contrada Valle 12,0,44.1945606,8.3189926,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4944
Agriturismo Aspettando il Sole,Via della Concezione 3,0,44.2226326,8.3244108,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4944
Azienda Agrituristica Cascina del Groppo,Via Generale Enrico Caviglia 23,0,44.2324666,8.3155318,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4944
Azienda Agrituristica Il Bandito e la Principessa,Via Generale Enrico Caviglia 7,0,44.2293556,8.3206053,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4944
Ca du ventu,Carbuta,0,44.21781,8.3089425,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4944
Monte Ramaceto,Orero,0,44.415478,9.28347,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4946
Agridurin,Via Roma 216,0,44.0537519,8.0935814,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4985
Relais Borgofasceo,Ortovero,3,44.0565568,8.0924886,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4985
Il Rifugio,Osiglia,0,44.2302297,8.1964975,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4997
Imbarcadero,Località Barberis,0,44.2880989,8.2017646,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,4997
Albergo Savoia,Ospedaletti,0,43.8001989,7.7201426,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5005
Hotel Petit Royal,Ospedaletti,0,43.8016961,7.7204761,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5005
Hotel Rocce del Capo,Ospedaletti,0,43.7960084,7.7342726,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5005
Il Melograno,Ospedaletti,0,43.8021788,7.70924,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5005
La Mimosa del Golfo,Ospedaletti,0,43.8028742,7.7084716,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5005
Residence Dell'Angelo,Ospedaletti,0,43.8023786,7.7164043,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5005
Residence du Parc,30,0,43.801272,7.705727,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5005
Residence Etruria,Ospedaletti,0,43.8005967,7.7039596,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5005
Villa Gabry,Ospedaletti,0,43.8035383,7.7038921,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5005
Albergo Aurora,Pietra Ligure,0,44.1446094,8.2753269,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5418
Bacco Hotel,Corso Italia 153,0,44.152212,8.2899353,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5418
Borgo degli Ulivi Resort,Via Soccorso 47,0,44.1563651,8.2926188,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5418
Dana,Pietra Ligure,0,44.1507798,8.2836832,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5418
Hotel Ca' Ligure,Pietra Ligure,0,44.1542897,8.2631793,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5418
Hotel Casa Valdese,Lungomare Falcone Borsellino 24,3,44.1563355,8.3035354,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5418
Hotel Casella,Via della Cornice 122,0,44.1481562,8.2755568,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5418
Hotel Lido,Pietra Ligure,0,44.1476891,8.2817874,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5418
Hotel Minerva,Via Torino 7,3,44.155068,8.2963189,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5418
Hotel Nazionale. Chiuso da anni.,Pietra Ligure,0,44.1490683,8.2849637,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5418
Hotel Nuovo Bristol,Via Genova 10,3,44.1526011,8.2885593,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5418
Hotel Villa Marina,Via Aurelia 221,3,44.1529028,8.2921014,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5418
Jolly Roger,Pietra Ligure,3,44.1530728,8.292446,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5418
Residence Bellevue Apartments,Pietra Ligure,0,44.1476243,8.2735546,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5418
Residence dei Fiori,Pietra Ligure,0,44.1488784,8.2714552,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5418
Residence Oleandro,Pietra Ligure,3,44.1483511,8.2716586,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5418
Residence Perla Marina,Viale della Repubblica 62,0,44.1544477,8.2924791,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5418
Residence Rta Cristal,Pietra Ligure,0,44.1539986,8.2939961,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5418
Residence Villa Alda,Viale Europa 76,2,44.1552491,8.2985336,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5418
Residence Villa Alda,Viale Europa 76,2,44.1551527,8.2982787,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5418
Stella Maris,Pietra Ligure,3,44.1504541,8.2873367,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5418
Albergo dell'Angelo,Pieve di Teco,0,44.0478911,7.9150751,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5452
Agriturismo La Seusa,Pigna,0,43.9323236,7.6382927,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5465
Rifugio Escursionistico Colle Melosa,Pigna,0,43.9894339,7.6840546,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5465
5 Terre Backpackers,Via San Michele 5,0,44.1705076,9.7314427,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5469
Green Quiet,1067,0,44.1565081,9.6767797,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5469
Villaggio Antiche Terre,Via delle Fonti 197,0,44.1992364,9.6994727,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5469
Di verde d'azzurro,Via L. Anfossi 29,0,43.8535487,7.8885033,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5600
Aquila d'oro,Pontinvrea,0,44.4442616,8.4349039,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5646
Hotel-Campeggio Alpino Nava,114,0,44.1014066,7.8712235,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5663
Lorenzina,Pornassio,0,44.0861035,7.8726226,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5663
Abbazia di San Girolamo al Monte di Portofino,Portofino,0,44.3131871,9.2130813,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5688
Azienda Agrituristica Ü Pin,Portofino,0,44.3067392,9.2053889,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5688
Casetta nell'Antico Mulino,Portofino,0,44.3159719,9.1766776,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5688
Domina Home Piccolo,Piazza Vincent Ardissone 1,4,44.3056138,9.2110606,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5688
Domina Home Piccolo,Piazza Vincent Ardissone 1,4,44.3061045,9.209148,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5688
Eight Hotel Portofino,Via del Fondaco 11,5,44.3049211,9.2063008,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5688
Hotel Eden,Vico Dritto 18,3,44.3037723,9.2086214,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5688
Hotel Eight,Portofino,5,44.3112902,9.2090747,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5688
Hotel Splendido,Portofino,5,44.3063022,9.2104334,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5688
Hotel Splendido,Portofino,0,44.306439,9.2104033,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5688
Hotel Splendido Mare,Portofino,0,44.3034139,9.2089639,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5688
Albergo Bar Genio,Portovenere,2,44.0518237,9.834334,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5693
Belvedere,Portovenere,0,44.0528976,9.8366858,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5693
Della Baia,Via Lungomare 111,0,44.0692066,9.8366589,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5693
Grand Hotel Portovenere,Portovenere,5,44.0519656,9.8359722,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5693
L‘Ancora,Via Capellini 167,0,44.0500021,9.8342662,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5693
Ostello di Porto Venere,Via del Comune 1,0,44.0522461,9.835698,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5693
Paradiso,Via Giuseppe Garibaldi 36,0,44.0536814,9.8370308,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5693
Residence Le Terrazze,Portovenere,0,44.0588296,9.8445594,https://rpcgfwithmoyezrdeahj.supabase.co/storage/v1/object/public/hotels/hotel.avif,5693
